asin,reviewerID,overall,unixReviewTime,timestamp,year
1871,2780,5.0,1464048000,2016-05-24 02:00:00,2016
1871,4271,4.0,1462838400,2016-05-10 02:00:00,2016
1871,3773,4.0,1461888000,2016-04-29 02:00:00,2016
1871,548,1.0,1460851200,2016-04-17 02:00:00,2016
1871,3096,5.0,1460246400,2016-04-10 02:00:00,2016
1871,4191,5.0,1459123200,2016-03-28 02:00:00,2016
1871,1790,5.0,1455321600,2016-02-13 01:00:00,2016
1871,2772,5.0,1449100800,2015-12-03 01:00:00,2015
1871,1067,3.0,1446940800,2015-11-08 01:00:00,2015
1871,860,3.0,1444262400,2015-10-08 02:00:00,2015
1871,1060,5.0,1443744000,2015-10-02 02:00:00,2015
1872,1060,5.0,1443744000,2015-10-02 02:00:00,2015
1872,401,5.0,1526428800,2018-05-16 02:00:00,2018
1872,3357,5.0,1523145600,2018-04-08 02:00:00,2018
1872,3227,5.0,1522454400,2018-03-31 02:00:00,2018
1872,1116,3.0,1515801600,2018-01-13 01:00:00,2018
1872,2603,5.0,1512950400,2017-12-11 01:00:00,2017
1872,1390,5.0,1507334400,2017-10-07 02:00:00,2017
1872,726,3.0,1506556800,2017-09-28 02:00:00,2017
1872,3054,2.0,1506384000,2017-09-26 02:00:00,2017
1872,717,4.0,1503360000,2017-08-22 02:00:00,2017
1872,859,4.0,1502668800,2017-08-14 02:00:00,2017
1872,707,5.0,1500595200,2017-07-21 02:00:00,2017
1872,3672,4.0,1496880000,2017-06-08 02:00:00,2017
1872,1239,5.0,1492819200,2017-04-22 02:00:00,2017
1872,1721,5.0,1492128000,2017-04-14 02:00:00,2017
1872,4094,2.0,1488240000,2017-02-28 01:00:00,2017
1872,1258,5.0,1486425600,2017-02-07 01:00:00,2017
1872,298,5.0,1480982400,2016-12-06 01:00:00,2016
1872,2285,5.0,1471824000,2016-08-22 02:00:00,2016
1872,3395,5.0,1469318400,2016-07-24 02:00:00,2016
1872,3599,5.0,1468627200,2016-07-16 02:00:00,2016
1872,1301,5.0,1465084800,2016-06-05 02:00:00,2016
1872,2774,5.0,1464566400,2016-05-30 02:00:00,2016
1872,722,1.0,1453334400,2016-01-21 01:00:00,2016
1872,1551,4.0,1453248000,2016-01-20 01:00:00,2016
1872,4185,3.0,1447804800,2015-11-18 01:00:00,2015
1873,4185,3.0,1447804800,2015-11-18 01:00:00,2015
1873,1060,5.0,1443744000,2015-10-02 02:00:00,2015
1873,2622,5.0,1439942400,2015-08-19 02:00:00,2015
1873,3096,5.0,1437868800,2015-07-26 02:00:00,2015
1873,2534,5.0,1523750400,2018-04-15 02:00:00,2018
1873,3227,5.0,1522454400,2018-03-31 02:00:00,2018
1873,3336,4.0,1522108800,2018-03-27 02:00:00,2018
1873,3525,5.0,1521849600,2018-03-24 01:00:00,2018
1873,3595,5.0,1521331200,2018-03-18 01:00:00,2018
1873,2140,5.0,1518912000,2018-02-18 01:00:00,2018
1873,884,4.0,1515024000,2018-01-04 01:00:00,2018
1873,574,5.0,1514851200,2018-01-02 01:00:00,2018
1873,2603,4.0,1512950400,2017-12-11 01:00:00,2017
1873,354,5.0,1508889600,2017-10-25 02:00:00,2017
1873,893,5.0,1507680000,2017-10-11 02:00:00,2017
1873,1613,5.0,1505260800,2017-09-13 02:00:00,2017
1873,2192,5.0,1503273600,2017-08-21 02:00:00,2017
1873,3560,5.0,1501977600,2017-08-06 02:00:00,2017
1873,3599,5.0,1496275200,2017-06-01 02:00:00,2017
1873,3066,1.0,1495584000,2017-05-24 02:00:00,2017
1873,1670,4.0,1494892800,2017-05-16 02:00:00,2017
1873,1620,5.0,1491523200,2017-04-07 02:00:00,2017
1873,3283,4.0,1491177600,2017-04-03 02:00:00,2017
1873,2970,5.0,1488672000,2017-03-05 01:00:00,2017
1873,1505,5.0,1478304000,2016-11-05 01:00:00,2016
1873,403,5.0,1477785600,2016-10-30 02:00:00,2016
1873,4203,5.0,1476403200,2016-10-14 02:00:00,2016
1873,3645,5.0,1470787200,2016-08-10 02:00:00,2016
1873,3956,5.0,1466553600,2016-06-22 02:00:00,2016
1873,256,4.0,1464652800,2016-05-31 02:00:00,2016
1873,4271,5.0,1460332800,2016-04-11 02:00:00,2016
1873,3189,5.0,1457395200,2016-03-08 01:00:00,2016
1873,3132,3.0,1451088000,2015-12-26 01:00:00,2015
1873,3583,1.0,1449792000,2015-12-11 01:00:00,2015
1873,3286,3.0,1449187200,2015-12-04 01:00:00,2015
1874,2415,5.0,1529798400,2018-06-24 02:00:00,2018
1874,312,4.0,1525132800,2018-05-01 02:00:00,2018
1874,1717,5.0,1524009600,2018-04-18 02:00:00,2018
1874,1566,5.0,1520985600,2018-03-14 01:00:00,2018
1874,157,5.0,1520985600,2018-03-14 01:00:00,2018
1874,3871,5.0,1520553600,2018-03-09 01:00:00,2018
1874,2408,5.0,1515974400,2018-01-15 01:00:00,2018
1874,2027,5.0,1515801600,2018-01-13 01:00:00,2018
1874,1869,4.0,1505952000,2017-09-21 02:00:00,2017
1874,2083,3.0,1497398400,2017-06-14 02:00:00,2017
1874,3298,5.0,1478563200,2016-11-08 01:00:00,2016
1875,541,4.0,1473552000,2016-09-11 02:00:00,2016
1875,1231,5.0,1460332800,2016-04-11 02:00:00,2016
1875,4036,5.0,1454025600,2016-01-29 01:00:00,2016
1875,2172,5.0,1454025600,2016-01-29 01:00:00,2016
1875,788,5.0,1450310400,2015-12-17 01:00:00,2015
1875,1795,5.0,1449187200,2015-12-04 01:00:00,2015
1875,27,5.0,1445731200,2015-10-25 02:00:00,2015
1875,4262,5.0,1445731200,2015-10-25 02:00:00,2015
1875,2041,4.0,1442448000,2015-09-17 02:00:00,2015
1875,1705,4.0,1441065600,2015-09-01 02:00:00,2015
1875,1593,5.0,1439683200,2015-08-16 02:00:00,2015
1875,589,4.0,1438732800,2015-08-05 02:00:00,2015
1875,3974,5.0,1436054400,2015-07-05 02:00:00,2015
1876,210,5.0,1533081600,2018-08-01 02:00:00,2018
1876,3926,4.0,1531872000,2018-07-18 02:00:00,2018
1876,116,5.0,1527552000,2018-05-29 02:00:00,2018
1876,1030,5.0,1525305600,2018-05-03 02:00:00,2018
1876,3681,2.0,1524009600,2018-04-18 02:00:00,2018
1876,1999,5.0,1521504000,2018-03-20 01:00:00,2018
1876,4189,1.0,1505865600,2017-09-20 02:00:00,2017
1876,427,4.0,1499212800,2017-07-05 02:00:00,2017
1876,3734,3.0,1498003200,2017-06-21 02:00:00,2017
1876,398,5.0,1490745600,2017-03-29 02:00:00,2017
1876,1023,4.0,1489190400,2017-03-11 01:00:00,2017
1876,816,2.0,1483056000,2016-12-30 01:00:00,2016
1876,3408,5.0,1481846400,2016-12-16 01:00:00,2016
1876,3037,5.0,1477699200,2016-10-29 02:00:00,2016
1876,2092,5.0,1477699200,2016-10-29 02:00:00,2016
1876,3697,5.0,1474502400,2016-09-22 02:00:00,2016
1876,2090,5.0,1473379200,2016-09-09 02:00:00,2016
1876,538,5.0,1466985600,2016-06-27 02:00:00,2016
1876,4168,5.0,1466726400,2016-06-24 02:00:00,2016
1876,3525,3.0,1464566400,2016-05-30 02:00:00,2016
1876,2523,5.0,1454803200,2016-02-07 01:00:00,2016
1876,3080,5.0,1448668800,2015-11-28 01:00:00,2015
1876,2891,5.0,1443830400,2015-10-03 02:00:00,2015
1877,2795,3.0,1501891200,2017-08-05 02:00:00,2017
1877,2716,4.0,1499558400,2017-07-09 02:00:00,2017
1877,3734,5.0,1498003200,2017-06-21 02:00:00,2017
1877,1535,4.0,1482105600,2016-12-19 01:00:00,2016
1877,242,5.0,1478908800,2016-11-12 01:00:00,2016
1877,111,4.0,1476403200,2016-10-14 02:00:00,2016
1877,3084,5.0,1459468800,2016-04-01 02:00:00,2016
1877,1005,5.0,1458172800,2016-03-17 01:00:00,2016
1877,3229,5.0,1456358400,2016-02-25 01:00:00,2016
1877,2123,2.0,1455408000,2016-02-14 01:00:00,2016
1878,2095,5.0,1437609600,2015-07-23 02:00:00,2015
1878,2435,5.0,1433635200,2015-06-07 02:00:00,2015
1878,763,5.0,1466380800,2016-06-20 02:00:00,2016
1878,994,3.0,1461369600,2016-04-23 02:00:00,2016
1878,1756,5.0,1456790400,2016-03-01 01:00:00,2016
1879,2521,5.0,1477612800,2016-10-28 02:00:00,2016
1879,1835,5.0,1477094400,2016-10-22 02:00:00,2016
1879,2556,5.0,1473638400,2016-09-12 02:00:00,2016
1879,2196,5.0,1461542400,2016-04-25 02:00:00,2016
1879,2577,5.0,1458518400,2016-03-21 01:00:00,2016
1879,2516,5.0,1454976000,2016-02-09 01:00:00,2016
1880,2746,4.0,1461024000,2016-04-19 02:00:00,2016
1880,2334,5.0,1449446400,2015-12-07 01:00:00,2015
1880,1098,1.0,1510012800,2017-11-07 01:00:00,2017
1880,38,4.0,1506038400,2017-09-22 02:00:00,2017
1880,1657,1.0,1491091200,2017-04-02 02:00:00,2017
1880,3197,1.0,1466121600,2016-06-17 02:00:00,2016
1880,1814,3.0,1464652800,2016-05-31 02:00:00,2016
1881,706,1.0,1525996800,2018-05-11 02:00:00,2018
1881,2793,4.0,1514073600,2017-12-24 01:00:00,2017
1881,3352,4.0,1511308800,2017-11-22 01:00:00,2017
1881,3103,5.0,1504051200,2017-08-30 02:00:00,2017
1881,700,5.0,1496620800,2017-06-05 02:00:00,2017
1881,2053,4.0,1495584000,2017-05-24 02:00:00,2017
1881,1306,5.0,1492992000,2017-04-24 02:00:00,2017
1881,2991,5.0,1492905600,2017-04-23 02:00:00,2017
1881,4211,1.0,1492214400,2017-04-15 02:00:00,2017
1881,421,5.0,1491350400,2017-04-05 02:00:00,2017
1881,2506,5.0,1491091200,2017-04-02 02:00:00,2017
1881,1279,5.0,1486166400,2017-02-04 01:00:00,2017
1881,4194,5.0,1485216000,2017-01-24 01:00:00,2017
1881,1782,5.0,1484438400,2017-01-15 01:00:00,2017
1881,2199,3.0,1483833600,2017-01-08 01:00:00,2017
1881,3388,5.0,1482364800,2016-12-22 01:00:00,2016
1881,1222,5.0,1481414400,2016-12-11 01:00:00,2016
1881,501,1.0,1478908800,2016-11-12 01:00:00,2016
1881,2902,5.0,1477612800,2016-10-28 02:00:00,2016
1881,626,3.0,1477267200,2016-10-24 02:00:00,2016
1881,1419,5.0,1476835200,2016-10-19 02:00:00,2016
1881,3557,5.0,1475971200,2016-10-09 02:00:00,2016
1881,2178,5.0,1475452800,2016-10-03 02:00:00,2016
1881,213,1.0,1475193600,2016-09-30 02:00:00,2016
1881,3697,5.0,1474502400,2016-09-22 02:00:00,2016
1881,589,4.0,1473984000,2016-09-16 02:00:00,2016
1881,3457,5.0,1473292800,2016-09-08 02:00:00,2016
1881,241,5.0,1472515200,2016-08-30 02:00:00,2016
1881,121,5.0,1471737600,2016-08-21 02:00:00,2016
1881,2202,5.0,1471392000,2016-08-17 02:00:00,2016
1881,845,2.0,1470700800,2016-08-09 02:00:00,2016
1881,1120,5.0,1470614400,2016-08-08 02:00:00,2016
1881,3480,5.0,1470355200,2016-08-05 02:00:00,2016
1881,1360,3.0,1468281600,2016-07-12 02:00:00,2016
1881,2102,4.0,1467849600,2016-07-07 02:00:00,2016
1881,3127,5.0,1465516800,2016-06-10 02:00:00,2016
1881,416,5.0,1463788800,2016-05-21 02:00:00,2016
1881,3910,5.0,1462320000,2016-05-04 02:00:00,2016
1881,4219,5.0,1461542400,2016-04-25 02:00:00,2016
1881,915,5.0,1459296000,2016-03-30 02:00:00,2016
1881,2305,5.0,1459123200,2016-03-28 02:00:00,2016
1881,1716,5.0,1458432000,2016-03-20 01:00:00,2016
1881,1005,5.0,1458172800,2016-03-17 01:00:00,2016
1881,4258,5.0,1456876800,2016-03-02 01:00:00,2016
1881,4205,5.0,1455408000,2016-02-14 01:00:00,2016
1881,959,5.0,1454976000,2016-02-09 01:00:00,2016
1881,3629,5.0,1452297600,2016-01-09 01:00:00,2016
1881,4242,5.0,1451520000,2015-12-31 01:00:00,2015
1881,235,5.0,1451433600,2015-12-30 01:00:00,2015
1881,1473,5.0,1451174400,2015-12-27 01:00:00,2015
1881,2730,4.0,1445990400,2015-10-28 01:00:00,2015
1881,1046,5.0,1444867200,2015-10-15 02:00:00,2015
1881,3789,5.0,1444003200,2015-10-05 02:00:00,2015
1881,4142,5.0,1437004800,2015-07-16 02:00:00,2015
1882,3049,5.0,1503446400,2017-08-23 02:00:00,2017
1882,101,5.0,1485302400,2017-01-25 01:00:00,2017
1882,1869,5.0,1482969600,2016-12-29 01:00:00,2016
1882,2893,5.0,1482278400,2016-12-21 01:00:00,2016
1882,54,2.0,1480896000,2016-12-05 01:00:00,2016
1882,3593,3.0,1471824000,2016-08-22 02:00:00,2016
1882,836,5.0,1471651200,2016-08-20 02:00:00,2016
1882,779,4.0,1471392000,2016-08-17 02:00:00,2016
1882,591,5.0,1466294400,2016-06-19 02:00:00,2016
1882,2588,4.0,1464739200,2016-06-01 02:00:00,2016
1882,3807,5.0,1464480000,2016-05-29 02:00:00,2016
1882,3145,5.0,1461456000,2016-04-24 02:00:00,2016
1882,21,5.0,1460937600,2016-04-18 02:00:00,2016
1882,1146,5.0,1459728000,2016-04-04 02:00:00,2016
1882,112,5.0,1454976000,2016-02-09 01:00:00,2016
1882,838,5.0,1453420800,2016-01-22 01:00:00,2016
1882,2469,5.0,1449014400,2015-12-02 01:00:00,2015
1883,475,5.0,1301443200,2011-03-30 02:00:00,2011
1883,2113,5.0,1515456000,2018-01-09 01:00:00,2018
1883,2361,5.0,1512604800,2017-12-07 01:00:00,2017
1883,1153,5.0,1476489600,2016-10-15 02:00:00,2016
1883,1591,5.0,1470441600,2016-08-06 02:00:00,2016
1883,1391,4.0,1470009600,2016-08-01 02:00:00,2016
1883,2975,5.0,1466899200,2016-06-26 02:00:00,2016
1883,3699,5.0,1455148800,2016-02-11 01:00:00,2016
1883,2871,5.0,1455062400,2016-02-10 01:00:00,2016
1883,1602,5.0,1405900800,2014-07-21 02:00:00,2014
1883,3933,5.0,1404604800,2014-07-06 02:00:00,2014
1883,150,4.0,1404000000,2014-06-29 02:00:00,2014
1883,1937,5.0,1389398400,2014-01-11 01:00:00,2014
1883,2304,5.0,1385424000,2013-11-26 01:00:00,2013
1883,884,5.0,1385078400,2013-11-22 01:00:00,2013
1883,2509,5.0,1376179200,2013-08-11 02:00:00,2013
1884,2173,5.0,1433376000,2015-06-04 02:00:00,2015
1884,903,3.0,1491177600,2017-04-03 02:00:00,2017
1884,2781,5.0,1490832000,2017-03-30 02:00:00,2017
1884,3198,5.0,1475193600,2016-09-30 02:00:00,2016
1884,2561,5.0,1465516800,2016-06-10 02:00:00,2016
1884,980,5.0,1461974400,2016-04-30 02:00:00,2016
1884,2436,5.0,1460937600,2016-04-18 02:00:00,2016
1884,1303,5.0,1458086400,2016-03-16 01:00:00,2016
1884,2172,5.0,1454025600,2016-01-29 01:00:00,2016
1885,2381,5.0,1529884800,2018-06-25 02:00:00,2018
1885,2660,4.0,1519948800,2018-03-02 01:00:00,2018
1885,1732,5.0,1518480000,2018-02-13 01:00:00,2018
1885,1713,1.0,1508630400,2017-10-22 02:00:00,2017
1885,532,5.0,1508112000,2017-10-16 02:00:00,2017
1885,3053,5.0,1483574400,2017-01-05 01:00:00,2017
1885,1730,1.0,1477180800,2016-10-23 02:00:00,2016
1885,1758,5.0,1472688000,2016-09-01 02:00:00,2016
1885,2756,5.0,1464825600,2016-06-02 02:00:00,2016
1885,1958,5.0,1453766400,2016-01-26 01:00:00,2016
1885,1206,5.0,1452038400,2016-01-06 01:00:00,2016
1885,301,4.0,1446076800,2015-10-29 01:00:00,2015
1885,1981,5.0,1440201600,2015-08-22 02:00:00,2015
1886,2518,5.0,1515456000,2018-01-09 01:00:00,2018
1886,440,5.0,1508803200,2017-10-24 02:00:00,2017
1886,1061,5.0,1504051200,2017-08-30 02:00:00,2017
1886,1375,5.0,1494028800,2017-05-06 02:00:00,2017
1886,2113,5.0,1493856000,2017-05-04 02:00:00,2017
1886,596,5.0,1485129600,2017-01-23 01:00:00,2017
1886,1087,5.0,1485129600,2017-01-23 01:00:00,2017
1886,4234,1.0,1483401600,2017-01-03 01:00:00,2017
1886,3622,5.0,1483142400,2016-12-31 01:00:00,2016
1887,2998,5.0,1459209600,2016-03-29 02:00:00,2016
1887,3894,5.0,1515283200,2018-01-07 01:00:00,2018
1887,1456,5.0,1513296000,2017-12-15 01:00:00,2017
1887,1394,5.0,1512518400,2017-12-06 01:00:00,2017
1887,1051,4.0,1505952000,2017-09-21 02:00:00,2017
1887,2340,4.0,1469836800,2016-07-30 02:00:00,2016
1888,2792,5.0,1459900800,2016-04-06 02:00:00,2016
1888,1954,5.0,1506297600,2017-09-25 02:00:00,2017
1888,1494,4.0,1489449600,2017-03-14 01:00:00,2017
1888,2452,5.0,1485129600,2017-01-23 01:00:00,2017
1888,3393,4.0,1483142400,2016-12-31 01:00:00,2016
1888,1274,5.0,1482192000,2016-12-20 01:00:00,2016
1888,1307,5.0,1481587200,2016-12-13 01:00:00,2016
1888,4071,5.0,1466553600,2016-06-22 02:00:00,2016
1888,1953,4.0,1461283200,2016-04-22 02:00:00,2016
1889,1547,5.0,1425945600,2015-03-10 01:00:00,2015
1889,772,5.0,1511136000,2017-11-20 01:00:00,2017
1889,1900,4.0,1488758400,2017-03-06 01:00:00,2017
1889,2047,5.0,1488412800,2017-03-02 01:00:00,2017
1889,62,1.0,1482796800,2016-12-27 01:00:00,2016
1889,839,5.0,1478476800,2016-11-07 01:00:00,2016
1889,2761,5.0,1465603200,2016-06-11 02:00:00,2016
1889,1694,4.0,1463184000,2016-05-14 02:00:00,2016
1889,306,4.0,1455062400,2016-02-10 01:00:00,2016
1889,2810,5.0,1453939200,2016-01-28 01:00:00,2016
1889,3781,5.0,1439596800,2015-08-15 02:00:00,2015
1890,1242,4.0,1435622400,2015-06-30 02:00:00,2015
1890,426,3.0,1428883200,2015-04-13 02:00:00,2015
1890,3311,5.0,1416441600,2014-11-20 01:00:00,2014
1890,2,2.0,1505779200,2017-09-19 02:00:00,2017
1890,1866,3.0,1493596800,2017-05-01 02:00:00,2017
1890,877,4.0,1491436800,2017-04-06 02:00:00,2017
1890,2322,5.0,1491177600,2017-04-03 02:00:00,2017
1890,1791,5.0,1490659200,2017-03-28 02:00:00,2017
1890,3213,1.0,1490054400,2017-03-21 01:00:00,2017
1890,240,4.0,1488931200,2017-03-08 01:00:00,2017
1890,1676,4.0,1488585600,2017-03-04 01:00:00,2017
1890,709,5.0,1488412800,2017-03-02 01:00:00,2017
1890,537,5.0,1480896000,2016-12-05 01:00:00,2016
1890,3969,4.0,1474156800,2016-09-18 02:00:00,2016
1890,3566,5.0,1470700800,2016-08-09 02:00:00,2016
1890,2888,4.0,1467072000,2016-06-28 02:00:00,2016
1890,1049,3.0,1466294400,2016-06-19 02:00:00,2016
1890,1224,5.0,1465862400,2016-06-14 02:00:00,2016
1890,4039,5.0,1464739200,2016-06-01 02:00:00,2016
1890,994,4.0,1462838400,2016-05-10 02:00:00,2016
1890,634,4.0,1462579200,2016-05-07 02:00:00,2016
1890,2574,5.0,1458604800,2016-03-22 01:00:00,2016
1890,235,4.0,1448236800,2015-11-23 01:00:00,2015
1890,2158,5.0,1445299200,2015-10-20 02:00:00,2015
1891,1799,5.0,1451865600,2016-01-04 01:00:00,2016
1891,2102,3.0,1500163200,2017-07-16 02:00:00,2017
1891,522,1.0,1493683200,2017-05-02 02:00:00,2017
1891,3371,4.0,1492819200,2017-04-22 02:00:00,2017
1891,676,4.0,1490486400,2017-03-26 01:00:00,2017
1891,4164,5.0,1488412800,2017-03-02 01:00:00,2017
1891,2521,5.0,1477612800,2016-10-28 02:00:00,2016
1891,1183,1.0,1477008000,2016-10-21 02:00:00,2016
1891,2649,5.0,1476576000,2016-10-16 02:00:00,2016
1891,19,3.0,1468713600,2016-07-17 02:00:00,2016
1891,3754,4.0,1468281600,2016-07-12 02:00:00,2016
1891,3298,5.0,1461369600,2016-04-23 02:00:00,2016
1891,17,5.0,1457827200,2016-03-13 01:00:00,2016
1892,3128,5.0,1520726400,2018-03-11 01:00:00,2018
1892,24,5.0,1518134400,2018-02-09 01:00:00,2018
1892,3844,5.0,1512777600,2017-12-09 01:00:00,2017
1892,4233,5.0,1508025600,2017-10-15 02:00:00,2017
1892,3967,5.0,1497484800,2017-06-15 02:00:00,2017
1892,2685,5.0,1489190400,2017-03-11 01:00:00,2017
1892,818,5.0,1488499200,2017-03-03 01:00:00,2017
1892,2271,5.0,1488153600,2017-02-27 01:00:00,2017
1892,2933,5.0,1484265600,2017-01-13 01:00:00,2017
1892,3691,4.0,1476316800,2016-10-13 02:00:00,2016
1892,530,5.0,1473206400,2016-09-07 02:00:00,2016
1892,3942,1.0,1471392000,2016-08-17 02:00:00,2016
1892,1765,5.0,1466899200,2016-06-26 02:00:00,2016
1892,1758,5.0,1462838400,2016-05-10 02:00:00,2016
1892,252,5.0,1460851200,2016-04-17 02:00:00,2016
1892,3231,5.0,1452038400,2016-01-06 01:00:00,2016
1892,2483,4.0,1449446400,2015-12-07 01:00:00,2015
1892,1474,5.0,1442966400,2015-09-23 02:00:00,2015
1892,2156,4.0,1437782400,2015-07-25 02:00:00,2015
1893,1674,5.0,1434931200,2015-06-22 02:00:00,2015
1893,2653,5.0,1434499200,2015-06-17 02:00:00,2015
1893,3310,5.0,1516406400,2018-01-20 01:00:00,2018
1893,1669,5.0,1499472000,2017-07-08 02:00:00,2017
1893,2097,5.0,1498780800,2017-06-30 02:00:00,2017
1893,3676,5.0,1498262400,2017-06-24 02:00:00,2017
1893,3664,5.0,1496880000,2017-06-08 02:00:00,2017
1893,4101,1.0,1491523200,2017-04-07 02:00:00,2017
1893,3680,5.0,1489017600,2017-03-09 01:00:00,2017
1893,1947,5.0,1487980800,2017-02-25 01:00:00,2017
1893,2311,5.0,1483747200,2017-01-07 01:00:00,2017
1893,2539,2.0,1480464000,2016-11-30 01:00:00,2016
1893,1509,5.0,1474934400,2016-09-27 02:00:00,2016
1893,178,5.0,1472601600,2016-08-31 02:00:00,2016
1893,4000,5.0,1470614400,2016-08-08 02:00:00,2016
1893,3653,4.0,1469491200,2016-07-26 02:00:00,2016
1893,1049,5.0,1467331200,2016-07-01 02:00:00,2016
1893,331,3.0,1467158400,2016-06-29 02:00:00,2016
1893,1,4.0,1467158400,2016-06-29 02:00:00,2016
1893,2663,5.0,1465430400,2016-06-09 02:00:00,2016
1893,3493,5.0,1462838400,2016-05-10 02:00:00,2016
1893,3773,5.0,1461888000,2016-04-29 02:00:00,2016
1893,3566,5.0,1461801600,2016-04-28 02:00:00,2016
1893,4230,4.0,1461110400,2016-04-20 02:00:00,2016
1893,1218,1.0,1459296000,2016-03-30 02:00:00,2016
1893,2998,4.0,1459296000,2016-03-30 02:00:00,2016
1893,2952,5.0,1458172800,2016-03-17 01:00:00,2016
1893,3271,5.0,1457913600,2016-03-14 01:00:00,2016
1893,819,5.0,1457827200,2016-03-13 01:00:00,2016
1893,1224,5.0,1456963200,2016-03-03 01:00:00,2016
1893,150,5.0,1456099200,2016-02-22 01:00:00,2016
1893,436,5.0,1455926400,2016-02-20 01:00:00,2016
1893,1238,5.0,1455840000,2016-02-19 01:00:00,2016
1893,935,5.0,1453075200,2016-01-18 01:00:00,2016
1893,3086,5.0,1452470400,2016-01-11 01:00:00,2016
1893,742,4.0,1450137600,2015-12-15 01:00:00,2015
1893,235,5.0,1448236800,2015-11-23 01:00:00,2015
1893,1675,5.0,1445212800,2015-10-19 02:00:00,2015
1893,419,4.0,1444089600,2015-10-06 02:00:00,2015
1894,3202,5.0,1531958400,2018-07-19 02:00:00,2018
1894,3542,5.0,1527379200,2018-05-27 02:00:00,2018
1894,405,5.0,1527379200,2018-05-27 02:00:00,2018
1894,3596,5.0,1524960000,2018-04-29 02:00:00,2018
1894,273,5.0,1523404800,2018-04-11 02:00:00,2018
1894,1817,5.0,1519516800,2018-02-25 01:00:00,2018
1894,436,5.0,1519257600,2018-02-22 01:00:00,2018
1894,3518,5.0,1518134400,2018-02-09 01:00:00,2018
1894,2245,4.0,1516665600,2018-01-23 01:00:00,2018
1894,1365,5.0,1515888000,2018-01-14 01:00:00,2018
1894,1274,5.0,1515801600,2018-01-13 01:00:00,2018
1894,1991,2.0,1515024000,2018-01-04 01:00:00,2018
1894,1299,5.0,1514851200,2018-01-02 01:00:00,2018
1894,2765,5.0,1514505600,2017-12-29 01:00:00,2017
1894,494,5.0,1513036800,2017-12-12 01:00:00,2017
1894,690,5.0,1512518400,2017-12-06 01:00:00,2017
1894,1258,5.0,1512086400,2017-12-01 01:00:00,2017
1894,445,5.0,1511481600,2017-11-24 01:00:00,2017
1894,2359,4.0,1510444800,2017-11-12 01:00:00,2017
1894,454,3.0,1505174400,2017-09-12 02:00:00,2017
1894,294,5.0,1503878400,2017-08-28 02:00:00,2017
1894,3157,3.0,1503705600,2017-08-26 02:00:00,2017
1894,2368,5.0,1503619200,2017-08-25 02:00:00,2017
1894,871,5.0,1503532800,2017-08-24 02:00:00,2017
1894,2559,2.0,1502064000,2017-08-07 02:00:00,2017
1894,2140,5.0,1500076800,2017-07-15 02:00:00,2017
1894,2290,5.0,1498867200,2017-07-01 02:00:00,2017
1894,811,5.0,1497571200,2017-06-16 02:00:00,2017
1894,4125,5.0,1497225600,2017-06-12 02:00:00,2017
1894,1967,5.0,1495756800,2017-05-26 02:00:00,2017
1894,614,5.0,1495497600,2017-05-23 02:00:00,2017
1894,1344,4.0,1494892800,2017-05-16 02:00:00,2017
1894,659,3.0,1494374400,2017-05-10 02:00:00,2017
1894,3613,5.0,1494374400,2017-05-10 02:00:00,2017
1894,4202,4.0,1494288000,2017-05-09 02:00:00,2017
1894,2202,5.0,1493942400,2017-05-05 02:00:00,2017
1894,1558,5.0,1492560000,2017-04-19 02:00:00,2017
1894,1042,5.0,1492041600,2017-04-13 02:00:00,2017
1894,101,5.0,1491091200,2017-04-02 02:00:00,2017
1894,2464,5.0,1490659200,2017-03-28 02:00:00,2017
1894,3128,2.0,1490313600,2017-03-24 01:00:00,2017
1894,1112,5.0,1489708800,2017-03-17 01:00:00,2017
1894,2474,5.0,1488758400,2017-03-06 01:00:00,2017
1894,631,5.0,1488153600,2017-02-27 01:00:00,2017
1894,3879,5.0,1487808000,2017-02-23 01:00:00,2017
1894,488,1.0,1486944000,2017-02-13 01:00:00,2017
1894,3810,5.0,1486944000,2017-02-13 01:00:00,2017
1894,1458,4.0,1486425600,2017-02-07 01:00:00,2017
1894,1065,5.0,1485648000,2017-01-29 01:00:00,2017
1894,296,5.0,1484524800,2017-01-16 01:00:00,2017
1894,453,5.0,1483401600,2017-01-03 01:00:00,2017
1894,1899,4.0,1483228800,2017-01-01 01:00:00,2017
1894,1205,4.0,1482192000,2016-12-20 01:00:00,2016
1894,61,5.0,1482019200,2016-12-18 01:00:00,2016
1894,2061,3.0,1481241600,2016-12-09 01:00:00,2016
1894,1157,5.0,1481068800,2016-12-07 01:00:00,2016
1894,2280,5.0,1480118400,2016-11-26 01:00:00,2016
1894,2094,5.0,1474070400,2016-09-17 02:00:00,2016
1894,2303,3.0,1472774400,2016-09-02 02:00:00,2016
1894,4259,4.0,1472515200,2016-08-30 02:00:00,2016
1894,1619,5.0,1472515200,2016-08-30 02:00:00,2016
1894,1932,5.0,1472342400,2016-08-28 02:00:00,2016
1894,3653,2.0,1472342400,2016-08-28 02:00:00,2016
1894,2996,5.0,1468800000,2016-07-18 02:00:00,2016
1894,1487,5.0,1467763200,2016-07-06 02:00:00,2016
1894,3617,5.0,1467676800,2016-07-05 02:00:00,2016
1894,331,4.0,1467158400,2016-06-29 02:00:00,2016
1894,2313,5.0,1466899200,2016-06-26 02:00:00,2016
